id,apellido,nombre,genero,distrito,inicio,fin,juramento,cese,bloque,bloque_inicio,bloque_fin
hcdn1072,carca,elisa beatriz,f,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,coalicion civica - ari - gen - upt,2007-12-10,2009-12-09
hcdn1072,carca,elisa beatriz,f,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,coalicion civica,2009-12-10,2011-12-09
hcdn1152,cardelli,jorge justo,m,ciudad de buenos aires,2009-12-10,2013-12-09,2009-12-03,2013-12-09,movimiento proyecto sur,2009-12-10,2013-12-09
hcdn3090,carignano,florencia,f,santa fe,2023-12-10,2027-12-09,2023-12-07,2027-12-09,unión por la patria,2023-12-10,2027-12-09
hcdn0864,carlotto,remo gerardo,m,buenos aires,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente para la victoria - pj,2009-12-10,2013-12-09
hcdn0864,carlotto,remo gerardo,m,buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,frente para la victoria - pj,2013-12-10,2016-06-22
hcdn0864,carlotto,remo gerardo,m,buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,peronismo para la victoria,2016-06-23,2017-12-09
hcdn1247,carmona,guillermo ramon,m,mendoza,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn1247,carmona,guillermo ramon,m,mendoza,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2019-12-09
hcdn2863,carnaghi,guillermo oscar,m,neuquen,2019-12-10,2023-12-09,2020-09-24,2023-12-09,frente de todos,2020-09-25,2023-12-09
hcdn1495,carol,analuz ailen,f,tierra del fuego,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2019-12-09
hcdn3164,carrancio,alejandro,m,buenos aires,2025-12-10,2029-12-09,,2029-12-09,la libertad avanza,2025-12-10,2029-12-09
hcdn1153,carranza,carlos alberto,m,santa fe,2009-12-10,2013-12-09,2009-12-03,2013-12-09,peronismo federal,2009-12-10,2011-12-06
hcdn1153,carranza,carlos alberto,m,santa fe,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente peronista,2011-12-07,2013-09-10
hcdn1153,carranza,carlos alberto,m,santa fe,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente renovador,2013-09-11,2013-12-09
hcdn1333,carrillo,maria del carmen,f,tucuman,2011-12-10,2015-12-09,2013-03-13,2015-12-09,frente para la victoria - pj,2013-03-13,2015-12-09
hcdn0079,carrio,elisa maria avelina,f,ciudad de buenos aires,2009-12-10,2013-12-09,2009-12-03,2013-12-09,coalicion civica,2009-12-10,2011-12-05
hcdn0079,carrio,elisa maria avelina,f,ciudad de buenos aires,2009-12-10,2013-12-09,2009-12-03,2013-12-09,coalicion civica - ari,2011-12-06,2013-12-09
hcdn0079,carrio,elisa maria avelina,f,ciudad de buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,coalicion civica ari - unen,2013-12-10,2016-02-03
hcdn0079,carrio,elisa maria avelina,f,ciudad de buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,coalicion civica,2016-02-04,2017-12-09
hcdn0079,carrio,elisa maria avelina,f,ciudad de buenos aires,2017-12-10,2021-12-09,2017-12-06,2020-02-29,coalicion civica,2017-12-10,2020-02-29
hcdn1361,carrizo,ana carla,f,ciudad de buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,suma + unen,2013-12-10,2016-02-18
hcdn1361,carrizo,ana carla,f,ciudad de buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,ucr,2016-02-19,2017-12-09
hcdn1361,carrizo,ana carla,f,ciudad de buenos aires,2017-12-10,2021-12-09,2017-12-06,2021-12-09,evolucion radical,2017-12-10,2019-12-09
hcdn1361,carrizo,ana carla,f,ciudad de buenos aires,2017-12-10,2021-12-09,2017-12-06,2021-12-09,ucr,2019-12-10,2021-12-09
hcdn1361,carrizo,ana carla,f,ciudad de buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,evolucion radical,2021-12-10,2023-12-09
hcdn1361,carrizo,ana carla,f,ciudad de buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,ucr - unión cívica radical,2023-12-10,2024-10-24
hcdn1361,carrizo,ana carla,f,ciudad de buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,democracia para siempre,2024-10-24,2025-12-09
hcdn1420,carrizo,nilda mabel,f,tucuman,2013-12-10,2017-12-09,2013-12-04,2017-12-09,frente para la victoria - pj,2013-12-10,2017-12-09
hcdn1420,carrizo,nilda mabel,f,tucuman,2019-12-10,2023-12-09,2019-12-04,2023-12-09,frente de todos,2019-12-10,2023-12-09
hcdn1365,carrizo,soledad,f,cordoba,2013-12-10,2017-12-09,2013-12-04,2017-12-09,ucr,2013-12-10,2017-12-09
hcdn1365,carrizo,soledad,f,cordoba,2017-12-10,2021-12-09,2017-12-06,2021-12-09,ucr,2017-12-10,2021-12-09
hcdn1365,carrizo,soledad,f,cordoba,2021-12-10,2025-12-09,2021-12-07,2025-12-09,ucr,2021-12-10,2023-12-09
hcdn1365,carrizo,soledad,f,cordoba,2021-12-10,2025-12-09,2021-12-07,2025-12-09,ucr - unión cívica radical,2023-12-10,2025-12-09
hcdn2366,carro,pablo,m,cordoba,2017-12-10,2021-12-09,2017-12-06,2021-12-09,frente para la victoria - pj,2017-12-10,2019-12-09
hcdn2366,carro,pablo,m,cordoba,2017-12-10,2021-12-09,2017-12-06,2021-12-09,frente de todos,2019-12-10,2021-12-09
hcdn2366,carro,pablo,m,cordoba,2021-12-10,2025-12-09,2021-12-07,2025-12-09,frente de todos,2021-12-10,2023-12-09
hcdn2366,carro,pablo,m,cordoba,2021-12-10,2025-12-09,2021-12-07,2025-12-09,unión por la patria,2023-12-10,2025-12-09
hcdn1154,casañas,juan francisco,m,tucuman,2009-12-10,2013-12-09,2009-12-03,2013-12-09,ucr,2009-12-10,2013-12-09
hcdn1154,casañas,juan francisco,m,tucuman,2013-12-10,2017-12-09,2014-04-03,2017-12-09,ucr,2014-04-03,2016-04-04
hcdn1154,casañas,juan francisco,m,tucuman,2013-12-10,2017-12-09,2014-04-03,2017-12-09,del bicentenario,2016-04-05,2017-12-09
hcdn2778,casaretto,marcelo pablo,m,entre rios,2019-12-10,2023-12-09,2019-12-04,2023-12-09,frente de todos,2019-12-10,2023-12-09
hcdn2780,casas,sergio guillermo,m,la rioja,2019-12-10,2023-12-09,2019-12-04,2023-12-09,frente de todos,2019-12-10,2023-12-09
hcdn2780,casas,sergio guillermo,m,la rioja,2023-12-10,2027-12-09,2023-12-07,2027-12-09,unión por la patria,2023-12-10,2027-12-09
hcdn0982,caselles,graciela maria,f,san juan,2007-12-10,2011-12-09,2007-12-05,2011-12-09,frente para la victoria - pj,2007-12-10,2011-12-09
hcdn0982,caselles,graciela maria,f,san juan,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn0982,caselles,graciela maria,f,san juan,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2016-03-29
hcdn0982,caselles,graciela maria,f,san juan,2015-12-10,2019-12-09,2015-12-04,2019-12-09,partido bloquista de san juan,2016-03-30,2017-12-05
hcdn0982,caselles,graciela maria,f,san juan,2015-12-10,2019-12-09,2015-12-04,2019-12-09,todos juntos por san juan,2017-12-06,2017-12-07
hcdn0982,caselles,graciela maria,f,san juan,2015-12-10,2019-12-09,2015-12-04,2019-12-09,partido bloquista de san juan,2017-12-08,2019-12-09
hcdn0982,caselles,graciela maria,f,san juan,2019-12-10,2023-12-09,2019-12-04,2023-12-09,frente de todos,2019-12-10,2023-12-09
hcdn0722,caserio,carlos alberto,m,cordoba,2013-12-10,2017-12-09,2013-12-04,2015-12-09,union por cordoba,2013-12-10,2015-12-09
hcdn0722,caserio,carlos alberto,m,cordoba,2013-12-10,2017-12-09,2013-12-04,2015-12-09,union por cordoba,2015-12-10,2017-12-09
hcdn2367,cassinerio,paulo leonardo,m,cordoba,2017-12-10,2021-12-09,2017-12-06,2021-12-09,cordoba federal,2017-12-10,2021-12-09
hcdn1454,castagneto,carlos daniel,m,buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2019-12-09
hcdn1454,castagneto,carlos daniel,m,buenos aires,2019-12-10,2023-12-09,2019-12-04,2019-12-11,frente de todos,2019-12-10,2019-12-11
hcdn1454,castagneto,carlos daniel,m,buenos aires,2023-12-10,2027-12-09,2023-12-07,2027-12-09,unión por la patria,2023-12-10,2027-12-09
hcdn1117,castaldo,norah susana,f,tucuman,2007-12-10,2011-12-09,2009-08-05,2011-12-09,ucr,2009-08-05,2011-12-09
hcdn1155,castañon,hugo,m,rio negro,2009-12-10,2013-12-09,2009-12-03,2013-12-09,ucr,2009-12-10,2013-12-09
hcdn3225,castelnuovo,giselle,f,buenos aires,2025-12-10,2029-12-09,,2029-12-09,la libertad avanza,2025-12-10,2029-12-09
hcdn2827,castets,laura carolina,f,santa fe,2019-12-10,2023-12-09,2019-12-04,2023-12-09,coalicion civica,2019-12-10,2023-03-26
hcdn2827,castets,laura carolina,f,santa fe,2019-12-10,2023-12-09,2019-12-04,2023-12-09,valores republicanos,2023-03-27,2023-12-09
hcdn3066,castillo,christian,m,buenos aires,2023-12-10,2027-12-09,2023-12-07,2025-12-09,pts - frente de izquierda y de trabajadores - unidad,2023-12-10,2023-12-22
hcdn3066,castillo,christian,m,buenos aires,2023-12-10,2027-12-09,2023-12-07,2025-12-09,frente de izquierda y de trabajadores unidad,2023-12-22,2024-06-11
hcdn3066,castillo,christian,m,buenos aires,2023-12-10,2027-12-09,2023-12-07,2025-12-09,pts-frente de izquierda unidad,2024-06-11,2025-12-09
hcdn1395,castro,sandra daniela,f,san juan,2013-12-10,2017-12-09,2013-12-04,2017-12-09,frente para la victoria - pj,2013-12-10,2017-12-09
hcdn1395,castro,sandra daniela,f,san juan,2017-12-10,2021-12-09,2017-12-10,2019-12-09,frente para la victoria - pj,2017-12-10,2019-12-09
hcdn1488,castro molina,enrique roberto,m,san juan,2015-12-10,2019-12-09,2015-12-04,2016-05-24,compromiso con san juan,2015-12-10,2016-05-24
hcdn1248,catalan magni,julio cesar,m,tierra del fuego,2011-12-10,2015-12-09,2011-12-06,2013-12-09,frente para la victoria - pj,2011-12-10,2013-12-09
hcdn0403,caviglia,franco agustin,m,buenos aires,2013-12-10,2017-12-09,2016-03-15,2017-12-09,juntos por argentina,2016-03-15,2017-12-09
hcdn0983,cejas,jorge alberto,m,rio negro,2007-12-10,2011-12-09,2007-12-05,2011-12-09,frente para la victoria - pj,2007-12-10,2011-12-09
hcdn0983,cejas,jorge alberto,m,rio negro,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn2368,cerruti,gabriela,f,ciudad de buenos aires,2017-12-10,2021-12-09,2017-12-06,2021-10-13,frente para la victoria - pj,2017-12-10,2019-12-09
hcdn2368,cerruti,gabriela,f,ciudad de buenos aires,2017-12-10,2021-12-09,2017-12-06,2021-10-13,frente de todos,2019-12-10,2021-10-13
hcdn2930,cervi,pablo,m,neuquen,2021-12-10,2025-12-09,2021-12-07,2025-12-09,evolucion radical,2021-12-10,2023-12-09
hcdn2930,cervi,pablo,m,neuquen,2021-12-10,2025-12-09,2021-12-07,2025-12-09,ucr - unión cívica radical,2023-12-10,2025-04-11
hcdn2930,cervi,pablo,m,neuquen,2021-12-10,2025-12-09,2021-12-07,2025-12-09,liga del interior,2025-04-11,2025-04-14
hcdn2930,cervi,pablo,m,neuquen,2021-12-10,2025-12-09,2021-12-07,2025-12-09,liga del interior eli,2025-04-14,2025-12-09
hcdn2911,chaher,leila,f,jujuy,2021-12-10,2025-12-09,2021-12-07,2025-12-09,frente de todos,2021-12-10,2023-12-09
hcdn2911,chaher,leila,f,jujuy,2021-12-10,2025-12-09,2021-12-07,2025-12-09,unión por la patria,2023-12-10,2025-12-09
hcdn2931,chahla,rossana,f,tucuman,2021-12-10,2025-12-09,2021-12-07,2023-10-27,frente de todos,2021-12-10,2023-10-27
hcdn1156,chemes,jorge omar,m,entre rios,2009-12-10,2013-12-09,2009-12-03,2013-12-09,ucr,2009-12-10,2013-12-09
hcdn3085,chica,jorge,m,san juan,2023-12-10,2027-12-09,2023-12-07,2027-12-09,unión por la patria,2023-12-10,2027-12-09
hcdn3254,chiconi,abel,m,san juan,2025-12-10,2029-12-09,,2029-12-09,la libertad avanza,2025-12-10,2029-12-09
hcdn1157,chieno,maria elena petrona,f,corrientes,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente para la victoria - pj,2009-12-10,2013-12-09
hcdn0986,chiquichano,rosa laudelina,f,chubut,2007-12-10,2011-12-09,2007-12-05,2011-12-09,frente para la victoria - pj,2007-12-10,2011-12-09
hcdn2885,chomiak,maria luisa,f,chaco,2021-12-10,2025-12-09,2021-12-07,2025-12-09,frente de todos,2021-12-10,2023-12-09
hcdn2885,chomiak,maria luisa,f,chaco,2021-12-10,2025-12-09,2021-12-07,2025-12-09,unión por la patria,2023-12-10,2025-12-09
hcdn2919,chumpitaz,gabriel felipe,m,santa fe,2021-12-10,2025-12-09,2021-12-07,2025-12-09,pro,2021-12-10,2023-12-09
hcdn2919,chumpitaz,gabriel felipe,m,santa fe,2021-12-10,2025-12-09,2021-12-07,2025-12-09,pro,2023-12-10,2025-05-05
hcdn2919,chumpitaz,gabriel felipe,m,santa fe,2021-12-10,2025-12-09,2021-12-07,2025-12-09,futuro y libertad,2025-05-05,2025-12-09
hcdn1249,ciampini,jose alberto,m,neuquen,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn1249,ciampini,jose alberto,m,neuquen,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2019-12-09
hcdn1158,ciciliani,alicia mabel,f,santa fe,2009-12-10,2013-12-09,2009-12-03,2013-12-09,partido socialista,2009-12-10,2013-12-09
hcdn1158,ciciliani,alicia mabel,f,santa fe,2013-12-10,2017-12-09,2013-12-04,2017-12-09,partido socialista,2013-12-10,2017-12-09
hcdn0594,cigogna,luis francisco jorge,m,buenos aires,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente para la victoria - pj,2009-12-10,2013-12-09
hcdn0594,cigogna,luis francisco jorge,m,buenos aires,2013-12-10,2017-12-09,2014-12-16,2017-12-09,frente para la victoria - pj,2014-12-16,2017-12-09
hcdn2803,cipolini,gerardo,m,chaco,2019-12-10,2023-12-09,2019-12-04,2023-12-09,ucr,2019-12-10,2023-12-09
hcdn2803,cipolini,gerardo,m,chaco,2023-12-10,2027-12-09,2023-12-07,2027-12-09,ucr - unión cívica radical,2023-12-10,2027-12-09
hcdn2765,cisneros,carlos,m,tucuman,2019-12-10,2023-12-09,2019-12-04,2023-12-09,frente de todos,2019-12-10,2023-12-09
hcdn2765,cisneros,carlos,m,tucuman,2023-12-10,2027-12-09,2023-12-07,2027-12-09,unión por la patria,2023-12-10,2027-12-09
hcdn1250,cleri,marcos,m,santa fe,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn1250,cleri,marcos,m,santa fe,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2019-12-09
hcdn1250,cleri,marcos,m,santa fe,2019-12-10,2023-12-09,2019-12-04,2023-12-09,frente de todos,2019-12-10,2023-12-09
hcdn0934,closs,maurice fabian,m,misiones,2015-12-10,2019-12-09,2015-12-04,2017-12-09,frente para la victoria - pj,2015-12-10,2016-06-15
hcdn0934,closs,maurice fabian,m,misiones,2015-12-10,2019-12-09,2015-12-04,2017-12-09,frente de la concordia misionero,2016-06-16,2017-12-09
hcdn0934,closs,maurice fabian,m,misiones,2015-12-10,2019-12-09,2015-12-04,2017-12-09,misiones,2017-12-10,2019-12-09
hcdn1066,cobos,julio,m,mendoza,2013-12-10,2017-12-09,2013-12-04,2015-12-09,ucr,2013-12-10,2015-12-09
hcdn1066,cobos,julio,m,mendoza,2021-12-10,2025-12-09,2021-12-07,2025-12-09,ucr,2021-12-10,2023-12-09
hcdn1066,cobos,julio,m,mendoza,2021-12-10,2025-12-09,2021-12-07,2025-12-09,ucr - unión cívica radical,2023-12-10,2025-12-09
hcdn3034,coletta,mariela,f,ciudad de buenos aires,2023-12-10,2027-12-09,2023-12-07,2027-12-09,ucr - unión cívica radical,2023-12-10,2024-10-24
hcdn3034,coletta,mariela,f,ciudad de buenos aires,2023-12-10,2027-12-09,2023-12-07,2027-12-09,democracia para siempre,2024-10-24,2025-12-10
hcdn3034,coletta,mariela,f,ciudad de buenos aires,2023-12-10,2027-12-09,2023-12-07,2027-12-09,provincias unidas,2025-12-10,2027-12-09
hcdn2894,coli,marcela,f,la pampa,2021-12-10,2025-12-09,2021-12-07,2025-12-09,ucr,2021-12-10,2023-12-09
hcdn2894,coli,marcela,f,la pampa,2021-12-10,2025-12-09,2021-12-07,2025-12-09,ucr - unión cívica radical,2023-12-10,2024-10-24
hcdn2894,coli,marcela,f,la pampa,2021-12-10,2025-12-09,2021-12-07,2025-12-09,democracia para siempre,2024-10-24,2025-12-09
hcdn0867,collantes,genaro aurelio,m,catamarca,2009-12-10,2013-12-09,2009-12-03,2009-12-25,ucr,2009-12-10,2009-12-25
hcdn0726,comelli,alicia marcela,f,neuquen,2007-12-10,2011-12-09,2007-12-05,2011-12-09,mov pop neuquino,2007-12-10,2011-12-09
hcdn0726,comelli,alicia marcela,f,neuquen,2011-12-10,2015-12-09,2011-12-06,2015-12-09,mov pop neuquino,2011-12-10,2015-12-09
hcdn1159,comi,carlos marcelo,m,santa fe,2009-12-10,2013-12-09,2009-12-03,2013-12-09,coalicion civica,2009-12-10,2011-12-05
hcdn1159,comi,carlos marcelo,m,santa fe,2009-12-10,2013-12-09,2009-12-03,2013-12-09,coalicion civica - ari,2011-12-06,2013-12-09
hcdn1566,conesa,eduardo raul,m,ciudad de buenos aires,2013-12-10,2017-12-09,2016-03-01,2017-12-09,union pro,2016-03-01,2017-12-09
hcdn0181,conti,diana beatriz,f,buenos aires,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente para la victoria - pj,2009-12-10,2013-12-09
hcdn0181,conti,diana beatriz,f,buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,frente para la victoria - pj,2013-12-10,2017-12-09
hcdn2369,contigiani,luis gustavo,m,santa fe,2017-12-10,2021-12-09,2017-12-06,2021-12-09,partido socialista,2017-12-10,2018-06-10
hcdn2369,contigiani,luis gustavo,m,santa fe,2017-12-10,2021-12-09,2017-12-06,2021-12-09,frente progresista civico y social,2018-06-11,2021-12-09
hcdn1332,contrera,monica graciela,f,chubut,2011-12-10,2015-12-09,2013-03-13,2015-12-09,frente para la victoria - pj,2013-03-13,2015-12-09
hcdn1578,copes,ana isabel,f,santa fe,2013-12-10,2017-12-09,2016-03-01,2017-12-09,democrata progresista,2016-03-01,2017-12-09
hcdn0597,cordoba,stella maris,f,tucuman,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente para la victoria - pj,2009-12-10,2013-12-09
hcdn0870,cornejo,alfredo victor,m,mendoza,2019-12-10,2023-12-09,2019-12-04,2021-12-09,ucr,2019-12-10,2021-12-09
hcdn0870,cornejo,alfredo victor,m,mendoza,2019-12-10,2023-12-09,2019-12-04,2021-12-09,ucr,2021-12-10,2023-12-09
hcdn2782,cornejo,virginia,f,salta,2019-12-10,2023-12-09,2019-12-04,2023-12-09,partido propuesta salteña,2019-12-10,2020-02-25
hcdn2782,cornejo,virginia,f,salta,2019-12-10,2023-12-09,2019-12-04,2023-12-09,pro,2020-02-26,2023-12-09
hcdn1119,corpacci,lucia benigna,f,catamarca,2019-12-10,2023-12-09,2019-12-04,2021-12-09,frente de todos,2019-12-10,2021-12-09
hcdn1119,corpacci,lucia benigna,f,catamarca,2019-12-10,2023-12-09,2019-12-04,2021-12-09,frente de todos,2021-12-10,2022-04-17
hcdn2370,correa,walter,m,buenos aires,2017-12-10,2021-12-09,2017-12-06,2021-12-09,frente para la victoria - pj,2017-12-10,2019-12-09
hcdn2370,correa,walter,m,buenos aires,2017-12-10,2021-12-09,2017-12-06,2021-12-09,frente de todos,2019-12-10,2021-12-09
hcdn3072,correa llano,facundo,m,mendoza,2023-12-10,2027-12-09,2023-12-07,2027-12-09,la libertad avanza,2023-12-10,2027-12-09
hcdn0984,cortina,roy,m,ciudad de buenos aires,2007-12-10,2011-12-09,2007-12-05,2011-12-09,partido socialista,2007-12-10,2011-12-09
hcdn0984,cortina,roy,m,ciudad de buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,partido socialista,2011-12-10,2015-12-09
hcdn2977,costa,anahi,f,catamarca,2019-12-10,2023-12-09,2021-12-16,2023-12-09,frente de todos,2021-12-16,2023-12-09
hcdn1160,costa,eduardo raul,m,santa cruz,2009-12-10,2013-12-09,2009-12-03,2013-12-09,ucr,2009-12-10,2013-12-09
hcdn1160,costa,eduardo raul,m,santa cruz,2013-12-10,2017-12-09,2013-12-04,2017-12-09,ucr,2013-12-10,2017-12-09
hcdn2282,couly,veronica carolina,f,buenos aires,2013-12-10,2017-12-09,2017-02-15,2017-12-09,federal unidos por una nueva argentina,2017-02-15,2017-12-09
hcdn1580,cousinet,graciela,f,mendoza,2013-12-10,2017-12-09,2016-03-01,2017-12-09,libres del sur,2016-03-01,2017-12-09
hcdn0985,cremer de busti,maria cristina,f,entre rios,2007-12-10,2011-12-09,2007-12-05,2009-12-09,frente para la victoria - pj,2007-12-10,2009-07-27
hcdn0985,cremer de busti,maria cristina,f,entre rios,2007-12-10,2011-12-09,2007-12-05,2009-12-09,peronismo federal,2009-07-28,2009-12-09
hcdn0985,cremer de busti,maria cristina,f,entre rios,2007-12-10,2011-12-09,2007-12-05,2009-12-09,peronismo federal,2009-12-10,2011-12-06
hcdn0985,cremer de busti,maria cristina,f,entre rios,2009-12-10,2013-12-09,2009-12-03,2013-12-09,peronismo federal,2009-12-10,2011-12-06
hcdn0985,cremer de busti,maria cristina,f,entre rios,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente peronista,2011-12-07,2013-12-09
hcdn0985,cremer de busti,maria cristina,f,entre rios,2013-12-10,2017-12-09,2013-12-04,2017-12-09,union por entre rios,2013-12-10,2017-12-09
hcdn2797,crescimbeni,camila,f,buenos aires,2019-12-10,2023-12-09,2019-12-04,2023-12-09,pro,2019-12-10,2023-12-09
hcdn2371,cresto,mayda,f,entre rios,2017-12-10,2021-12-09,2017-12-06,2021-12-09,justicialista,2017-12-10,2019-12-09
hcdn2371,cresto,mayda,f,entre rios,2017-12-10,2021-12-09,2017-12-06,2021-12-09,frente de todos,2019-12-10,2021-12-09
hcdn1071,cuccovillo,ricardo oscar,m,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,partido socialista,2007-12-10,2011-12-09
hcdn1071,cuccovillo,ricardo oscar,m,buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,partido socialista,2011-12-10,2015-12-09
hcdn1161,currilen,oscar ruben,m,chubut,2009-12-10,2013-12-09,2009-12-03,2013-12-09,peronista,2009-12-10,2011-12-05
hcdn1161,currilen,oscar ruben,m,chubut,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente para la victoria - pj,2011-12-06,2013-12-09
hcdn0600,cusinato,gustavo,m,entre rios,2007-12-10,2011-12-09,2007-12-05,2011-12-09,ucr,2007-12-10,2011-12-09
hcdn1339,d alessandro,marcelo silvio,m,buenos aires,2013-12-10,2017-12-09,2013-12-04,2016-03-11,frente renovador,2013-12-10,2015-12-09
hcdn1339,d alessandro,marcelo silvio,m,buenos aires,2013-12-10,2017-12-09,2013-12-04,2016-03-11,federal unidos por una nueva argentina,2015-12-10,2016-03-11
hcdn1340,daer,hector ricardo,m,buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,frente renovador,2013-12-10,2015-12-09
hcdn1340,daer,hector ricardo,m,buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,federal unidos por una nueva argentina,2015-12-10,2017-05-15
hcdn1340,daer,hector ricardo,m,buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,bloque de los trabajadores,2017-05-16,2017-12-09
hcdn1374,d'agostino,jorge marcelo,m,entre rios,2013-12-10,2017-12-09,2013-12-04,2017-12-09,ucr,2013-12-10,2017-12-09
hcdn0409,daher,zulema beatriz,f,salta,2007-12-10,2011-12-09,2007-12-05,2011-12-09,frente para la victoria - pj,2007-12-10,2008-11-18
hcdn0409,daher,zulema beatriz,f,salta,2007-12-10,2011-12-09,2007-12-05,2011-12-09,union peronista,2008-11-19,2009-12-09
hcdn0409,daher,zulema beatriz,f,salta,2007-12-10,2011-12-09,2007-12-05,2011-12-09,peronismo federal,2009-12-10,2011-10-25
hcdn0409,daher,zulema beatriz,f,salta,2007-12-10,2011-12-09,2007-12-05,2011-12-09,union peronista,2011-10-26,2011-12-09
hcdn2822,daives,ricardo,m,santiago del estero,2019-12-10,2023-12-09,2019-12-04,2023-12-09,frente de todos,2019-12-10,2023-12-09
hcdn2822,daives,ricardo,m,santiago del estero,2023-12-10,2027-12-09,2023-12-07,2027-12-09,unión por la patria,2023-12-10,2027-12-09
hcdn2853,daldovo,nelly ramona,f,formosa,2019-12-10,2023-12-09,2019-12-19,2023-12-09,frente de todos,2019-12-19,2023-12-09
hcdn3060,d'alessandro,carlos,m,san luis,2023-12-10,2027-12-09,2023-12-07,2025-12-09,la libertad avanza,2023-12-10,2025-08-22
hcdn3060,d'alessandro,carlos,m,san luis,2023-12-10,2027-12-09,2023-12-07,2025-12-09,coherencia,2025-08-22,2025-12-09
hcdn0987,damilano grivarello,viviana monica,f,chaco,2007-12-10,2011-12-09,2007-12-05,2011-12-09,frente para la victoria - pj,2007-12-10,2011-12-09
hcdn2870,dantas,pedro cristian,m,rio negro,2019-12-10,2023-12-09,2021-03-27,2023-12-09,frente de todos,2021-03-27,2023-12-09
hcdn0083,das neves,mario,m,chubut,2013-12-10,2017-12-09,2013-12-04,2015-12-10,trabajo y dignidad,2013-12-10,2015-12-10
hcdn0988,dato,alfredo carlos,m,tucuman,2007-12-10,2011-12-09,2007-12-05,2011-12-09,frente para la victoria - pj,2007-12-10,2011-12-09
hcdn0988,dato,alfredo carlos,m,tucuman,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn1486,david,javier,m,salta,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2016-02-03
hcdn1486,david,javier,m,salta,2015-12-10,2019-12-09,2015-12-04,2019-12-09,justicialista,2016-02-04,2019-12-09
hcdn3253,de andreis,fernando,m,ciudad de buenos aires,2025-12-10,2029-12-09,,2029-12-09,pro,2025-12-10,2029-12-09
hcdn1251,de ferrari rueda,patricia,f,cordoba,2011-12-10,2015-12-09,2011-12-06,2015-12-09,ucr,2011-12-10,2015-12-09
hcdn1252,de gennaro,victor norberto,m,buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,unidad popular,2011-12-10,2015-12-09
hcdn0732,de la rosa,maria graciela,f,formosa,2007-12-10,2011-12-09,2007-12-05,2011-12-09,frente para la victoria - pj,2007-12-10,2011-12-09
hcdn0732,de la rosa,maria graciela,f,formosa,2025-12-10,2029-12-09,,2029-12-09,unión por la patria,2025-12-10,2029-12-09
