"ID","APELLIDO","NOMBRE","GENERO","DISTRITO","INICIO","FIN","JURAMENTO","CESE","BLOQUE","BLOQUE_INICIO","BLOQUE_FIN"
"HCDN1243","BIELLA CALVET","BERNARDO JOSE","M","SALTA","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2015-12-09T00:00:00","UDESO SALTA","2011-12-10T00:00:00","2015-12-09T00:00:00"
"HCDN0855","BINNER","HERMES JUAN","M","SANTA FE","2013-12-10T00:00:00","2017-12-09T00:00:00","2013-12-04T00:00:00","2017-12-09T00:00:00","PARTIDO SOCIALISTA","2013-12-10T00:00:00","2017-12-09T00:00:00"
"HCDN1150","BLANCO DE PERALTA","BLANCA","F","SANTA CRUZ","2009-12-10T00:00:00","2013-12-09T00:00:00","2009-12-03T00:00:00","2013-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2009-12-10T00:00:00","2013-12-09T00:00:00"
"HCDN2847","BOGDANICH","ESTEBAN MATEO","M","SANTA FE","2017-12-10T00:00:00","2021-12-09T00:00:00","2019-12-19T00:00:00","2021-12-09T00:00:00","FRENTE DE TODOS","2019-12-19T14:50:04","2021-12-09T00:00:00"
"HCDN3088","BONACCI","ROCIO","F","SANTA FE","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","LA LIBERTAD AVANZA","2023-12-10T00:00:00","2027-12-09T00:00:00"
"HCDN0798","BONASSO","MIGUEL LUIS","M","CIUDAD DE BUENOS AIRES","2007-12-10T00:00:00","2011-12-09T00:00:00","2007-12-05T00:00:00","2011-12-09T00:00:00","DIALOGO POR BUENOS AIRES","2007-12-10T00:00:00","2011-12-09T00:00:00"
"HCDN3048","BONGIOVANNI","ALEJANDRO","M","SANTA FE","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","PRO","2023-12-10T00:00:00","2025-12-01T00:00:00"
"HCDN3048","BONGIOVANNI","ALEJANDRO","M","SANTA FE","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","LA LIBERTAD AVANZA","2025-12-01T00:00:00","2027-12-09T00:00:00"
"HCDN2982","BORDA","FABIAN ANTONIO","M","CORRIENTES","2019-12-10T00:00:00","2023-12-09T00:00:00","2021-12-16T00:00:00","2023-12-09T00:00:00","FRENTE DE TODOS","2021-12-16T00:00:00","2023-12-09T00:00:00"
"HCDN3035","BORDET","GUSTAVO","M","ENTRE RIOS","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","UNIÓN POR LA PATRIA","2023-12-10T00:00:00","2027-12-09T00:00:00"
"HCDN3183","BORGATTA","ALEJANDRINA","F","SANTA FE","2025-12-10T00:00:00","2029-12-09T00:00:00",NA,"2029-12-09T00:00:00","UNIÓN POR LA PATRIA","2025-12-10T00:00:00","2029-12-09T00:00:00"
"HCDN2862","BORMIOLI","LISANDRO","M","BUENOS AIRES","2019-12-10T00:00:00","2023-12-09T00:00:00","2020-05-13T00:00:00","2023-12-09T00:00:00","FRENTE DE TODOS","2020-05-13T00:00:00","2023-12-09T00:00:00"
"HCDN3042","BORNORONI","GABRIEL","M","CORDOBA","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","LA LIBERTAD AVANZA","2023-12-10T00:00:00","2027-12-09T00:00:00"
"HCDN2913","BORREGO","VICTORIA","F","BUENOS AIRES","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2025-12-09T00:00:00","COALICION CIVICA","2021-12-10T00:00:00","2023-12-09T00:00:00"
"HCDN2913","BORREGO","VICTORIA","F","BUENOS AIRES","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2025-12-09T00:00:00","COALICIÓN CÍVICA","2023-12-10T00:00:00","2023-12-27T00:00:00"
"HCDN2913","BORREGO","VICTORIA","F","BUENOS AIRES","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2025-12-09T00:00:00","HACEMOS COALICIÓN FEDERAL","2023-12-27T00:00:00","2024-05-01T00:00:00"
"HCDN2913","BORREGO","VICTORIA","F","BUENOS AIRES","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2025-12-09T00:00:00","COALICION CIVICA","2024-05-02T00:00:00","2025-12-09T00:00:00"
"HCDN0720","BORSANI","LUIS GUSTAVO","M","MENDOZA","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2019-12-09T00:00:00","UCR","2015-12-10T00:00:00","2019-12-09T00:00:00"
"HCDN1450","BOSSIO","DIEGO LUIS","M","BUENOS AIRES","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2019-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2015-12-10T00:00:00","2016-02-03T00:00:00"
"HCDN1450","BOSSIO","DIEGO LUIS","M","BUENOS AIRES","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2019-12-09T00:00:00","JUSTICIALISTA","2016-02-04T00:00:00","2019-06-26T00:00:00"
"HCDN1450","BOSSIO","DIEGO LUIS","M","BUENOS AIRES","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2019-12-09T00:00:00","FEDERAL UNIDOS POR UNA NUEVA ARGENTINA","2019-06-27T00:00:00","2019-12-09T00:00:00"
"HCDN2932","BOUHID","GUSTAVO","M","JUJUY","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2023-06-02T00:00:00","UCR","2021-12-10T00:00:00","2023-06-02T00:00:00"
"HCDN1425","BOYADJIAN","GRACIELA EUNICE","F","TIERRA DEL FUEGO","2011-12-10T00:00:00","2015-12-09T00:00:00","2013-12-04T00:00:00","2015-12-09T00:00:00","MOV POP FUEGUINO","2013-12-10T00:00:00","2015-12-09T00:00:00"
"HCDN2440","BRAGAGNOLO","SEBASTIAN","M","MENDOZA","2015-12-10T00:00:00","2019-12-09T00:00:00","2018-05-09T00:00:00","2019-12-09T00:00:00","PRO","2018-05-09T00:00:00","2019-12-09T00:00:00"
"HCDN2361","BRAMBILLA","SOFIA","F","CORRIENTES","2017-12-10T00:00:00","2021-12-09T00:00:00","2017-12-06T00:00:00","2021-12-09T00:00:00","PRO","2017-12-10T00:00:00","2021-12-09T00:00:00"
"HCDN2361","BRAMBILLA","SOFIA","F","CORRIENTES","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2025-12-09T00:00:00","PRO","2021-12-10T00:00:00","2023-12-09T00:00:00"
"HCDN2361","BRAMBILLA","SOFIA","F","CORRIENTES","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2025-12-09T00:00:00","PRO","2023-12-10T00:00:00","2025-12-09T00:00:00"
"HCDN1244","BRAWER","MARA","F","CIUDAD DE BUENOS AIRES","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2015-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2011-12-10T00:00:00","2015-12-09T00:00:00"
"HCDN1244","BRAWER","MARA","F","CIUDAD DE BUENOS AIRES","2019-12-10T00:00:00","2023-12-09T00:00:00","2019-12-19T00:00:00","2023-12-09T00:00:00","FRENTE DE TODOS","2019-12-19T00:00:00","2023-12-09T00:00:00"
"HCDN1435","BREGMAN","MYRIAM","F","BUENOS AIRES","2013-12-10T00:00:00","2017-12-09T00:00:00","2015-06-10T00:00:00","2016-12-06T00:00:00","PTS - FRENTE DE IZQUIERDA","2015-06-10T00:00:00","2016-12-06T00:00:00"
"HCDN1435","BREGMAN","MYRIAM","F","CIUDAD DE BUENOS AIRES","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2024-06-10T00:00:00","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","2021-12-10T00:00:00","2022-02-02T00:00:00"
"HCDN1435","BREGMAN","MYRIAM","F","CIUDAD DE BUENOS AIRES","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2024-06-10T00:00:00","PTS - FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","2022-02-02T00:00:00","2023-12-09T00:00:00"
"HCDN1435","BREGMAN","MYRIAM","F","CIUDAD DE BUENOS AIRES","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2024-06-10T00:00:00","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","2023-12-09T00:00:00","2023-12-09T00:00:00"
"HCDN1435","BREGMAN","MYRIAM","F","CIUDAD DE BUENOS AIRES","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2024-06-10T00:00:00","PTS - FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","2023-12-10T00:00:00","2023-12-22T00:00:00"
"HCDN1435","BREGMAN","MYRIAM","F","CIUDAD DE BUENOS AIRES","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2024-06-10T00:00:00","FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD","2023-12-22T00:00:00","2024-06-11T00:00:00"
"HCDN1435","BREGMAN","MYRIAM","F","CIUDAD DE BUENOS AIRES","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2024-06-10T00:00:00","PTS-FRENTE DE IZQUIERDA UNIDAD","2024-06-11T00:00:00","2024-06-10T00:00:00"
"HCDN1435","BREGMAN","MYRIAM","F","CIUDAD DE BUENOS AIRES","2025-12-10T00:00:00","2029-12-09T00:00:00",NA,"2029-12-09T00:00:00","MST - FRENTE DE IZQUIERDA Y TRABAJADORES UNIDAD","2025-12-10T00:00:00","2025-12-10T00:00:00"
"HCDN1435","BREGMAN","MYRIAM","F","CIUDAD DE BUENOS AIRES","2025-12-10T00:00:00","2029-12-09T00:00:00",NA,"2029-12-09T00:00:00","FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD","2025-12-10T00:00:00","2029-12-09T00:00:00"
"HCDN1576","BREZZO","MARIA EUGENIA","F","CORDOBA","2013-12-10T00:00:00","2017-12-09T00:00:00","2016-03-01T00:00:00","2017-12-09T00:00:00","UNIDOS POR UNA NUEVA ARGENTINA","2016-03-01T00:00:00","2017-12-09T00:00:00"
"HCDN0858","BRILLO","JOSE RICARDO","M","NEUQUEN","2009-12-10T00:00:00","2013-12-09T00:00:00","2009-12-03T00:00:00","2013-12-09T00:00:00","MOV POP NEUQUINO","2009-12-10T00:00:00","2013-12-09T00:00:00"
"HCDN1479","BRITEZ","MARIA CRISTINA","F","MISIONES","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2019-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2015-12-10T00:00:00","2019-12-09T00:00:00"
"HCDN1479","BRITEZ","MARIA CRISTINA","F","MISIONES","2019-12-10T00:00:00","2023-12-09T00:00:00","2019-12-04T00:00:00","2023-12-09T00:00:00","FRENTE DE TODOS","2019-12-10T00:00:00","2023-12-09T00:00:00"
"HCDN3202","BRIZUELA","ADRIAN","M","CATAMARCA","2025-12-10T00:00:00","2029-12-09T00:00:00",NA,"2029-12-09T00:00:00","LA LIBERTAD AVANZA","2025-12-10T00:00:00","2029-12-09T00:00:00"
"HCDN0552","BRIZUELA DEL MORAL","EDUARDO SEGUNDO","M","CATAMARCA","2013-12-10T00:00:00","2017-12-09T00:00:00","2013-12-04T00:00:00","2017-12-09T00:00:00","FRENTE CIVICO Y SOCIAL DE CATAMARCA","2013-12-10T00:00:00","2017-12-09T00:00:00"
"HCDN0552","BRIZUELA DEL MORAL","EDUARDO SEGUNDO","M","CATAMARCA","2017-12-10T00:00:00","2021-12-09T00:00:00","2017-12-06T00:00:00","2021-08-25T00:00:00","FRENTE CIVICO Y SOCIAL DE CATAMARCA","2017-12-10T00:00:00","2019-12-09T00:00:00"
"HCDN0552","BRIZUELA DEL MORAL","EDUARDO SEGUNDO","M","CATAMARCA","2017-12-10T00:00:00","2021-12-09T00:00:00","2017-12-06T00:00:00","2021-08-25T00:00:00","UCR","2019-12-10T00:00:00","2019-12-26T00:00:00"
"HCDN0552","BRIZUELA DEL MORAL","EDUARDO SEGUNDO","M","CATAMARCA","2017-12-10T00:00:00","2021-12-09T00:00:00","2017-12-06T00:00:00","2021-08-25T00:00:00","FRENTE CIVICO Y SOCIAL DE CATAMARCA","2019-12-27T00:00:00","2021-08-25T00:00:00"
"HCDN1245","BRIZUELA Y DORIA DE CARA","OLGA INES","F","LA RIOJA","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2014-04-02T00:00:00","UCR","2011-12-10T00:00:00","2014-04-02T00:00:00"
"HCDN1246","BROMBERG","ISAAC BENJAMIN","M","TUCUMAN","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2015-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2011-12-10T00:00:00","2015-12-09T00:00:00"
"HCDN2956","BROUWER DE KONING","GABRIELA","F","CORDOBA","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2025-12-09T00:00:00","EVOLUCION RADICAL","2021-12-10T00:00:00","2023-12-09T00:00:00"
"HCDN2956","BROUWER DE KONING","GABRIELA","F","CORDOBA","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2025-12-09T00:00:00","UCR - UNIÓN CÍVICA RADICAL","2023-12-10T00:00:00","2025-12-09T00:00:00"
"HCDN0586","BROWN","CARLOS RAMON","M","BUENOS AIRES","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2015-12-09T00:00:00","FRENTE PERONISTA","2011-12-10T00:00:00","2013-11-14T00:00:00"
"HCDN0586","BROWN","CARLOS RAMON","M","BUENOS AIRES","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2015-12-09T00:00:00","FE","2013-11-15T00:00:00","2015-12-09T00:00:00"
"HCDN0859","BRUE","DANIEL AGUSTIN","M","SANTIAGO DEL ESTERO","2009-12-10T00:00:00","2013-12-09T00:00:00","2009-12-03T00:00:00","2013-12-09T00:00:00","FRENTE CIVICO POR SANTIAGO","2009-12-10T00:00:00","2013-12-09T00:00:00"
"HCDN0859","BRUE","DANIEL AGUSTIN","M","SANTIAGO DEL ESTERO","2019-12-10T00:00:00","2023-12-09T00:00:00","2019-12-04T00:00:00","2023-12-09T00:00:00","FRENTE DE TODOS","2019-12-10T00:00:00","2023-12-09T00:00:00"
"HCDN1577","BRÜGGE","JUAN FERNANDO","M","CORDOBA","2015-12-10T00:00:00","2019-12-09T00:00:00","2016-03-01T00:00:00","2019-12-09T00:00:00","UNIDOS POR UNA NUEVA ARGENTINA","2016-03-01T00:00:00","2017-12-05T00:00:00"
"HCDN1577","BRÜGGE","JUAN FERNANDO","M","CORDOBA","2015-12-10T00:00:00","2019-12-09T00:00:00","2016-03-01T00:00:00","2019-12-09T00:00:00","CORDOBA FEDERAL","2017-12-06T00:00:00","2019-12-09T00:00:00"
"HCDN1577","BRÜGGE","JUAN FERNANDO","M","CORDOBA","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","HACEMOS POR NUESTRO PAÍS","2023-12-10T00:00:00","2023-12-27T00:00:00"
"HCDN1577","BRÜGGE","JUAN FERNANDO","M","CORDOBA","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","HACEMOS COALICIÓN FEDERAL","2023-12-27T00:00:00","2024-08-07T00:00:00"
"HCDN1577","BRÜGGE","JUAN FERNANDO","M","CORDOBA","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","ENCUENTRO FEDERAL","2024-08-07T00:00:00","2025-12-10T00:00:00"
"HCDN1577","BRÜGGE","JUAN FERNANDO","M","CORDOBA","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","PROVINCIAS UNIDAS","2025-12-10T00:00:00","2027-12-09T00:00:00"
"HCDN3190","BRUNO","ELIANA","F","SALTA","2023-12-10T00:00:00","2027-12-09T00:00:00","2025-12-03T00:00:00","2027-12-09T00:00:00","LA LIBERTAD AVANZA","2025-12-10T00:00:00","2027-12-09T00:00:00"
"HCDN2432","BUCCA","EDUARDO","M","BUENOS AIRES","2017-12-10T00:00:00","2021-12-09T00:00:00","2017-12-06T00:00:00","2021-12-09T00:00:00","JUSTICIALISTA","2017-12-10T00:00:00","2021-08-05T00:00:00"
"HCDN2432","BUCCA","EDUARDO","M","BUENOS AIRES","2017-12-10T00:00:00","2021-12-09T00:00:00","2017-12-06T00:00:00","2021-12-09T00:00:00","FRENTE DE TODOS","2021-08-05T00:00:00","2021-12-09T00:00:00"
"HCDN1446","BUIL","SERGIO OMAR","M","BUENOS AIRES","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2019-12-09T00:00:00","UNION PRO","2015-12-10T00:00:00","2017-12-09T00:00:00"
"HCDN1446","BUIL","SERGIO OMAR","M","BUENOS AIRES","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2019-12-09T00:00:00","PRO","2017-12-10T00:00:00","2019-12-09T00:00:00"
"HCDN0860","BULLRICH","ESTEBAN JOSE","M","CIUDAD DE BUENOS AIRES","2009-12-10T00:00:00","2013-12-09T00:00:00","2009-12-03T00:00:00","2010-08-31T00:00:00","PRO","2009-12-10T00:00:00","2010-08-31T00:00:00"
"HCDN0509","BULLRICH","PATRICIA","F","CIUDAD DE BUENOS AIRES","2007-12-10T00:00:00","2011-12-09T00:00:00","2007-12-05T00:00:00","2011-12-09T00:00:00","COALICION CIVICA - ARI - GEN - UPT","2007-12-10T00:00:00","2009-12-09T00:00:00"
"HCDN0509","BULLRICH","PATRICIA","F","CIUDAD DE BUENOS AIRES","2007-12-10T00:00:00","2011-12-09T00:00:00","2007-12-05T00:00:00","2011-12-09T00:00:00","COALICION CIVICA","2009-12-10T00:00:00","2011-12-09T00:00:00"
"HCDN0509","BULLRICH","PATRICIA","F","CIUDAD DE BUENOS AIRES","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2015-12-09T00:00:00","UNION POR TODOS","2011-12-10T00:00:00","2013-12-09T00:00:00"
"HCDN0509","BULLRICH","PATRICIA","F","CIUDAD DE BUENOS AIRES","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2015-12-09T00:00:00","UNION PRO","2013-12-10T00:00:00","2015-12-09T00:00:00"
"HCDN1376","BURGOS","MARIA GABRIELA","F","JUJUY","2013-12-10T00:00:00","2017-12-09T00:00:00","2013-12-04T00:00:00","2017-12-09T00:00:00","UCR","2013-12-10T00:00:00","2017-12-09T00:00:00"
"HCDN1376","BURGOS","MARIA GABRIELA","F","JUJUY","2017-12-10T00:00:00","2021-12-09T00:00:00","2017-12-06T00:00:00","2021-12-09T00:00:00","UCR","2017-12-10T00:00:00","2021-12-09T00:00:00"
"HCDN1151","BURYAILE","RICARDO","M","FORMOSA","2009-12-10T00:00:00","2013-12-09T00:00:00","2009-12-03T00:00:00","2013-12-09T00:00:00","UCR","2009-12-10T00:00:00","2013-12-09T00:00:00"
"HCDN1151","BURYAILE","RICARDO","M","FORMOSA","2013-12-10T00:00:00","2017-12-09T00:00:00","2013-12-04T00:00:00","2016-02-29T00:00:00","UCR","2013-12-10T00:00:00","2016-02-29T00:00:00"
"HCDN1151","BURYAILE","RICARDO","M","FORMOSA","2019-12-10T00:00:00","2023-12-09T00:00:00","2019-12-04T00:00:00","2023-12-09T00:00:00","UCR","2019-12-10T00:00:00","2023-12-09T00:00:00"
"HCDN2676","CABALLERO","ALEJANDRA ALCIRA","F","CIUDAD DE BUENOS AIRES","2015-12-10T00:00:00","2019-12-09T00:00:00","2019-06-26T00:00:00","2019-12-09T00:00:00","PRO","2019-06-26T00:00:00","2019-12-09T00:00:00"
"HCDN1360","CABANDIE","JUAN","M","CIUDAD DE BUENOS AIRES","2013-12-10T00:00:00","2017-12-09T00:00:00","2013-12-04T00:00:00","2017-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2013-12-10T00:00:00","2017-12-09T00:00:00"
"HCDN1360","CABANDIE","JUAN","M","CIUDAD DE BUENOS AIRES","2017-12-10T00:00:00","2021-12-09T00:00:00","2017-12-10T00:00:00","2019-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2017-12-10T00:00:00","2019-12-09T00:00:00"
"HCDN2785","CACACE","ALEJANDRO","M","SAN LUIS","2019-12-10T00:00:00","2023-12-09T00:00:00","2019-12-04T00:00:00","2023-12-09T00:00:00","UCR","2019-12-10T00:00:00","2021-12-09T00:00:00"
"HCDN2785","CACACE","ALEJANDRO","M","SAN LUIS","2019-12-10T00:00:00","2023-12-09T00:00:00","2019-12-04T00:00:00","2023-12-09T00:00:00","EVOLUCION RADICAL","2021-12-10T00:00:00","2023-12-09T00:00:00"
"HCDN2861","CACERES","ADRIANA","F","BUENOS AIRES","2017-12-10T00:00:00","2021-12-09T00:00:00","2020-02-27T00:00:00","2021-12-09T00:00:00","PRO","2020-02-27T00:00:00","2021-12-09T00:00:00"
"HCDN1394","CACERES","EDUARDO AUGUSTO","M","SAN JUAN","2013-12-10T00:00:00","2017-12-09T00:00:00","2013-12-04T00:00:00","2017-12-09T00:00:00","UNION PRO","2013-12-10T00:00:00","2017-12-09T00:00:00"
"HCDN1394","CACERES","EDUARDO AUGUSTO","M","SAN JUAN","2017-12-10T00:00:00","2021-12-09T00:00:00","2017-12-06T00:00:00","2021-12-09T00:00:00","PRO","2017-12-10T00:00:00","2021-12-09T00:00:00"
"HCDN2831","CAFIERO","SANTIAGO","M","BUENOS AIRES","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","UNIÓN POR LA PATRIA","2023-12-10T00:00:00","2027-12-09T00:00:00"
"HCDN0969","CALCAGNO Y MAILLMANN","ERIC","M","BUENOS AIRES","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2015-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2011-12-10T00:00:00","2015-12-09T00:00:00"
"HCDN0981","CALCHAQUI","MARIEL","F","TIERRA DEL FUEGO","2007-12-10T00:00:00","2011-12-09T00:00:00","2007-12-05T00:00:00","2011-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2007-12-10T00:00:00","2011-12-09T00:00:00"
"HCDN2800","CALIVA","LIA VERONICA","F","SALTA","2019-12-10T00:00:00","2023-12-09T00:00:00","2019-12-04T00:00:00","2023-12-09T00:00:00","FRENTE DE TODOS","2019-12-10T00:00:00","2023-12-09T00:00:00"
"HCDN1575","CALLERI","AGUSTIN SANTIAGO","M","CORDOBA","2013-12-10T00:00:00","2017-12-09T00:00:00","2016-03-01T00:00:00","2017-12-09T00:00:00","UNIDOS POR UNA NUEVA ARGENTINA","2016-03-01T00:00:00","2017-12-09T00:00:00"
"HCDN2946","CALLETTI","PAMELA","F","SALTA","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2025-12-09T00:00:00","FRENTE DE TODOS","2021-12-10T00:00:00","2023-12-09T00:00:00"
"HCDN2946","CALLETTI","PAMELA","F","SALTA","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2025-12-09T00:00:00","INNOVACIÓN FEDERAL","2023-12-10T00:00:00","2025-12-09T00:00:00"
"HCDN0173","CAMAÑO","GRACIELA","F","BUENOS AIRES","2007-12-10T00:00:00","2011-12-09T00:00:00","2007-12-19T00:00:00","2011-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2007-12-10T00:00:00","2009-12-09T00:00:00"
"HCDN0173","CAMAÑO","GRACIELA","F","BUENOS AIRES","2007-12-10T00:00:00","2011-12-09T00:00:00","2007-12-19T00:00:00","2011-12-09T00:00:00","PERONISTA","2009-12-10T00:00:00","2011-12-06T00:00:00"
"HCDN0173","CAMAÑO","GRACIELA","F","BUENOS AIRES","2007-12-10T00:00:00","2011-12-09T00:00:00","2007-12-19T00:00:00","2011-12-09T00:00:00","FRENTE PERONISTA","2011-12-07T00:00:00","2011-12-09T00:00:00"
"HCDN0173","CAMAÑO","GRACIELA","F","BUENOS AIRES","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2015-12-09T00:00:00","FRENTE PERONISTA","2011-12-10T00:00:00","2013-09-10T00:00:00"
"HCDN0173","CAMAÑO","GRACIELA","F","BUENOS AIRES","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2015-12-09T00:00:00","FRENTE RENOVADOR","2013-09-11T00:00:00","2015-12-09T00:00:00"
"HCDN0173","CAMAÑO","GRACIELA","F","BUENOS AIRES","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2019-12-09T00:00:00","FEDERAL UNIDOS POR UNA NUEVA ARGENTINA","2015-12-10T00:00:00","2019-06-25T00:00:00"
"HCDN0173","CAMAÑO","GRACIELA","F","BUENOS AIRES","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2019-12-09T00:00:00","CONSENSO FEDERAL","2019-06-26T00:00:00","2019-12-09T00:00:00"
"HCDN0173","CAMAÑO","GRACIELA","F","BUENOS AIRES","2019-12-10T00:00:00","2023-12-09T00:00:00","2019-12-04T00:00:00","2023-12-09T00:00:00","CONSENSO FEDERAL","2019-12-10T00:00:00","2021-12-09T00:00:00"
"HCDN0173","CAMAÑO","GRACIELA","F","BUENOS AIRES","2019-12-10T00:00:00","2023-12-09T00:00:00","2019-12-04T00:00:00","2023-12-09T00:00:00","IDENTIDAD BONAERENSE","2021-12-10T00:00:00","2023-11-22T00:00:00"
"HCDN0173","CAMAÑO","GRACIELA","F","BUENOS AIRES","2019-12-10T00:00:00","2023-12-09T00:00:00","2019-12-04T00:00:00","2023-12-09T00:00:00","CONSENSO FEDERAL","2023-11-22T00:00:00","2023-12-09T00:00:00"
"HCDN2362","CAMPAGNOLI","MARCELA","F","BUENOS AIRES","2017-12-10T00:00:00","2021-12-09T00:00:00","2017-12-06T00:00:00","2021-12-09T00:00:00","COALICION CIVICA","2017-12-10T00:00:00","2021-12-09T00:00:00"
"HCDN2362","CAMPAGNOLI","MARCELA","F","BUENOS AIRES","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2025-12-09T00:00:00","COALICION CIVICA","2021-12-10T00:00:00","2023-12-09T00:00:00"
"HCDN2362","CAMPAGNOLI","MARCELA","F","BUENOS AIRES","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2025-12-09T00:00:00","COALICIÓN CÍVICA","2023-12-10T00:00:00","2023-12-27T00:00:00"
"HCDN2362","CAMPAGNOLI","MARCELA","F","BUENOS AIRES","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2025-12-09T00:00:00","HACEMOS COALICIÓN FEDERAL","2023-12-27T00:00:00","2024-05-01T00:00:00"
"HCDN2362","CAMPAGNOLI","MARCELA","F","BUENOS AIRES","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2025-12-09T00:00:00","COALICION CIVICA","2024-05-02T00:00:00","2025-12-09T00:00:00"
